name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.ask_nps_on_signature_verified()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/ask_nps_on_signature_verified`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""ask_nps_on_signature_verified"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_ask_nps_on_signature_verified_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.auto_assign_admin_role()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/auto_assign_admin_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""auto_assign_admin_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_auto_assign_admin_role_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.award_action_badge(p_user_id uuid, p_badge_name text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/award_action_badge`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""award_action_badge"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_badge_name text"",""security_definer"":true}","anon_security_definer_function_executable_public_award_action_badge_p_user_id uuid, p_badge_name text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.award_badge(p_user_id uuid, p_badge_name text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/award_badge`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""award_badge"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_badge_name text"",""security_definer"":true}","anon_security_definer_function_executable_public_award_badge_p_user_id uuid, p_badge_name text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.award_civic_credits(recipient_id uuid, points integer, action_name text, note text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/award_civic_credits`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""award_civic_credits"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""recipient_id uuid, points integer, action_name text, note text"",""security_definer"":true}","anon_security_definer_function_executable_public_award_civic_credits_recipient_id uuid, points integer, action_name text, note text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.award_points(p_user_id uuid, p_action text, p_source_type text, p_source_id uuid, p_metadata jsonb)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/award_points`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""award_points"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_action text, p_source_type text, p_source_id uuid, p_metadata jsonb"",""security_definer"":true}","anon_security_definer_function_executable_public_award_points_p_user_id uuid, p_action text, p_source_type text, p_source_id uuid, p_metadata jsonb"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.award_reading_milestone(p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/award_reading_milestone`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""award_reading_milestone"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_award_reading_milestone_p_user_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_and_award_badges()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_and_award_badges`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_and_award_badges"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_and_award_badges_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_badge_thresholds()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_badge_thresholds`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_badge_thresholds"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_badge_thresholds_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_bill_follow_badges()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_bill_follow_badges`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_bill_follow_badges"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_bill_follow_badges_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.check_chat_permission(p_user_id uuid, p_room_id text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_chat_permission`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_chat_permission"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_room_id text"",""security_definer"":true}","anon_security_definer_function_executable_public_check_chat_permission_p_user_id uuid, p_room_id text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_discussion_start_badges()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_discussion_start_badges`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_discussion_start_badges"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_discussion_start_badges_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_memo_signature_badges()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_memo_signature_badges`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_memo_signature_badges"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_memo_signature_badges_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_reply_badges()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_reply_badges`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_reply_badges"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_reply_badges_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_report_status(p_token text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_report_status`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_report_status"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_token text"",""security_definer"":true}",anon_security_definer_function_executable_public_check_report_status_p_token text
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_user_is_admin()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_user_is_admin`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_user_is_admin"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_user_is_admin_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.check_user_is_moderator()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_user_is_moderator`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""check_user_is_moderator"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_check_user_is_moderator_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.cleanup_expired_admin_sessions()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/cleanup_expired_admin_sessions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""cleanup_expired_admin_sessions"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_cleanup_expired_admin_sessions_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.cleanup_expired_processing_jobs()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/cleanup_expired_processing_jobs`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""cleanup_expired_processing_jobs"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_cleanup_expired_processing_jobs_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.create_admin_notification()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_admin_notification`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""create_admin_notification"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_create_admin_notification_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.create_admin_session(p_user_id uuid, p_email text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_admin_session`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""create_admin_session"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_email text"",""security_definer"":true}","anon_security_definer_function_executable_public_create_admin_session_p_user_id uuid, p_email text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.create_community_profile(p_full_name text, p_email text, p_county text, p_bio text, p_interests jsonb, p_areas_of_interest jsonb)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_community_profile`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""create_community_profile"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_full_name text, p_email text, p_county text, p_bio text, p_interests jsonb, p_areas_of_interest jsonb"",""security_definer"":true}","anon_security_definer_function_executable_public_create_community_profile_p_full_name text, p_email text, p_county text, p_bio text, p_interests jsonb, p_areas_of_interest jsonb"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.create_notification(p_user_id uuid, p_source_type text, p_source_id uuid, p_actor_id uuid, p_title text, p_message text, p_link text, p_image_url text, p_priority text, p_metadata jsonb)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_notification`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""create_notification"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_source_type text, p_source_id uuid, p_actor_id uuid, p_title text, p_message text, p_link text, p_image_url text, p_priority text, p_metadata jsonb"",""security_definer"":true}","anon_security_definer_function_executable_public_create_notification_p_user_id uuid, p_source_type text, p_source_id uuid, p_actor_id uuid, p_title text, p_message text, p_link text, p_image_url text, p_priority text, p_metadata jsonb"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.escalate_stale_pending()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/escalate_stale_pending`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""escalate_stale_pending"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_escalate_stale_pending_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_activity_timeline(days_back integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_activity_timeline`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_activity_timeline"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""days_back integer"",""security_definer"":true}",anon_security_definer_function_executable_public_get_activity_timeline_days_back integer
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_bill_by_slug_or_id(identifier text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_bill_by_slug_or_id`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_bill_by_slug_or_id"",""schema"":""public"",""language"":""sql"",""arguments"":""identifier text"",""security_definer"":true}",anon_security_definer_function_executable_public_get_bill_by_slug_or_id_identifier text
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_community_intelligence()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_community_intelligence`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_community_intelligence"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_get_community_intelligence_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_dashboard_stats()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_dashboard_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_dashboard_stats"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_get_dashboard_stats_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_enrichment_chip_counts(chip_tags text[])` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_enrichment_chip_counts`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_enrichment_chip_counts"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""chip_tags text[]"",""security_definer"":true}",anon_security_definer_function_executable_public_get_enrichment_chip_counts_chip_tags text[]
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_mailing_mesh_status()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_mailing_mesh_status`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_mailing_mesh_status"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_get_mailing_mesh_status_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_next_translation_task(p_lang_code text, p_user_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_next_translation_task`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_next_translation_task"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_lang_code text, p_user_id uuid"",""security_definer"":true}","anon_security_definer_function_executable_public_get_next_translation_task_p_lang_code text, p_user_id uuid"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_processing_job_status(job_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_processing_job_status`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_processing_job_status"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""job_id uuid"",""security_definer"":true}",anon_security_definer_function_executable_public_get_processing_job_status_job_id uuid
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_public_stats()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_public_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_public_stats"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_get_public_stats_
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.","Function `public.get_resource_view_count(p_resource_id text, p_resource_type text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_resource_view_count`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_resource_view_count"",""schema"":""public"",""language"":""sql"",""arguments"":""p_resource_id text, p_resource_type text"",""security_definer"":true}","anon_security_definer_function_executable_public_get_resource_view_count_p_resource_id text, p_resource_type text"
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_translation_progress(p_project_slug text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_translation_progress`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_translation_progress"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_project_slug text"",""security_definer"":true}",anon_security_definer_function_executable_public_get_translation_progress_p_project_slug text
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.get_trending_bills(limit_count integer)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_trending_bills`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""get_trending_bills"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""limit_count integer"",""security_definer"":true}",anon_security_definer_function_executable_public_get_trending_bills_limit_count integer
